customer_id,acquisition_channel,age_band,region,predicted_clv,clv_tier
CUST_03560,Paid Search,45-54,West,4537.871,Low
CUST_03561,Organic,18-24,South,4582.526,Medium
CUST_03562,Email,45-54,North,4761.563,Medium
CUST_03563,Paid Search,25-34,West,3785.352,Low
CUST_03564,Paid Search,25-34,East,3902.7434,Medium
CUST_03565,Organic,35-44,South,2741.808,Low
CUST_03566,Paid Search,35-44,East,4250.118,Low
CUST_03567,Social,55+,East,2397.913,Medium
CUST_03568,Paid Search,25-34,North,3715.231,Medium
CUST_03569,Paid Search,25-34,North,3604.4934,Low
CUST_03570,Organic,25-34,East,3466.2258,Low
CUST_03571,Paid Search,55+,North,3590.933,Low
CUST_03572,Paid Search,55+,East,3676.0403,Medium
CUST_03573,Email,35-44,South,4463.8833,Medium
CUST_03574,Organic,45-54,North,2675.6152,Low
CUST_03575,Paid Search,55+,East,3903.7246,Medium
CUST_03576,Paid Search,55+,South,4327.546,Medium
CUST_03577,Organic,45-54,South,4422.2246,Medium
CUST_03578,Social,35-44,North,2757.7222,Medium
CUST_03579,Organic,55+,East,0.0,Low
CUST_03580,Social,25-34,West,2631.3572,Medium
CUST_03581,Social,25-34,East,393.54974,Low
CUST_03582,Email,45-54,North,4637.918,Medium
CUST_03583,Paid Search,18-24,West,2866.4236,Low
CUST_03584,Social,35-44,North,2721.8276,Low
CUST_03585,Social,55+,South,2674.5984,Low
CUST_03586,Organic,18-24,North,5128.484,Medium
CUST_03587,Referral,55+,West,1251.0795,Medium
CUST_03588,Paid Search,35-44,North,4164.4478,Medium
CUST_03589,Email,55+,East,4588.4062,Medium
CUST_03590,Referral,45-54,North,9957.2295,High
CUST_03591,Email,18-24,North,4525.1973,Medium
CUST_03592,Social,45-54,East,2654.2048,Low
CUST_03593,Referral,18-24,West,13466.422,High
CUST_03594,Paid Search,25-34,North,3658.9397,Medium
CUST_03595,Referral,55+,North,13315.051,High
CUST_03596,Referral,55+,South,16512.365,High
CUST_03597,Organic,18-24,West,5129.4614,Medium
CUST_03598,Email,25-34,North,0.0,Low
CUST_03599,Referral,18-24,North,762.4348,Medium
CUST_03600,Email,25-34,South,0.0,Low
CUST_03601,Email,55+,South,3416.571,Low
CUST_03602,Paid Search,18-24,North,4017.3796,Medium
CUST_03603,Organic,45-54,East,5272.4785,Medium
CUST_03604,Organic,55+,East,4609.9663,Medium
CUST_03605,Email,55+,North,4660.393,Medium
CUST_03606,Referral,25-34,East,16013.135,High
CUST_03607,Paid Search,45-54,North,3145.4944,Medium
CUST_03608,Referral,35-44,East,16061.935,High
CUST_03609,Email,18-24,South,0.0,Low
CUST_03610,Social,25-34,North,2302.8853,Low
CUST_03611,Paid Search,45-54,North,3760.7322,Medium
CUST_03612,Social,45-54,West,2253.0498,Medium
CUST_03613,Paid Search,35-44,East,3426.1216,Medium
CUST_03614,Social,45-54,East,2580.681,Medium
CUST_03615,Referral,45-54,North,13948.46,High
CUST_03616,Paid Search,25-34,North,3566.9556,Low
CUST_03617,Email,25-34,North,4469.3,Medium
CUST_03618,Social,55+,South,2767.7334,Low
CUST_03619,Referral,55+,South,2186.2393,Medium
CUST_03620,Paid Search,18-24,West,3938.774,Low
CUST_03621,Email,45-54,West,4749.2026,Medium
CUST_03622,Paid Search,18-24,South,3635.5786,Low
CUST_03623,Referral,55+,South,18373.637,High
CUST_03624,Referral,35-44,South,13699.211,High
CUST_03625,Paid Search,45-54,East,3644.551,Low
CUST_03626,Referral,45-54,East,13408.386,High
CUST_03627,Social,45-54,East,461.8547,Low
CUST_03628,Social,25-34,North,2693.1973,Medium
CUST_03629,Paid Search,55+,South,3445.6125,Low
CUST_03630,Paid Search,35-44,West,3750.4983,Medium
CUST_03631,Email,35-44,South,0.0,Low
CUST_03632,Paid Search,25-34,North,3952.405,Low
CUST_03633,Email,18-24,North,4514.484,Medium
CUST_03634,Paid Search,35-44,North,1042.9545,Low
CUST_03635,Paid Search,25-34,West,3915.0056,Low
CUST_03636,Social,45-54,North,2614.4375,Low
CUST_03637,Paid Search,25-34,East,3750.2295,Medium
CUST_03638,Social,55+,South,2516.6033,Low
CUST_03639,Paid Search,45-54,North,3952.2114,Medium
CUST_03640,Referral,35-44,West,16003.893,High
CUST_03641,Email,45-54,East,895.0144,Low
CUST_03642,Social,45-54,West,2588.578,Low
CUST_03643,Social,45-54,West,2862.0195,Low
CUST_03644,Email,35-44,West,4775.4336,Medium
CUST_03645,Referral,55+,East,16986.402,High
CUST_03646,Paid Search,25-34,East,441.8321,Low
CUST_03647,Referral,35-44,East,14399.617,High
CUST_03648,Paid Search,25-34,South,3958.957,Medium
CUST_03649,Email,35-44,North,4542.6333,Medium
CUST_03650,Paid Search,55+,South,3598.759,Low
CUST_03651,Organic,45-54,South,4857.528,Medium
CUST_03652,Email,25-34,North,0.0,Low
CUST_03653,Referral,55+,West,17419.158,High
CUST_03654,Email,45-54,West,4685.9004,Medium
CUST_03655,Paid Search,35-44,South,3859.275,Medium
CUST_03656,Paid Search,18-24,South,196.53613,Low
CUST_03657,Organic,35-44,West,5468.2417,Medium
CUST_03658,Social,55+,South,2991.929,Low
CUST_03659,Paid Search,35-44,East,3887.3408,Medium
CUST_03660,Social,18-24,East,2839.692,Low
CUST_03661,Email,18-24,South,4802.137,Medium
CUST_03662,Paid Search,55+,West,3683.8438,Medium
CUST_03663,Email,35-44,North,2118.5308,Low
CUST_03664,Paid Search,45-54,North,3932.7417,Medium
CUST_03665,Paid Search,25-34,East,3904.3967,Low
CUST_03666,Social,18-24,East,2904.1418,Low
CUST_03667,Paid Search,35-44,West,3483.011,Low
CUST_03668,Organic,45-54,East,4807.6416,Low
CUST_03669,Social,25-34,North,2874.3386,Low
CUST_03670,Social,45-54,West,3040.824,Low
CUST_03671,Referral,35-44,South,0.0,Low
CUST_03672,Organic,25-34,North,5026.1577,Low
CUST_03673,Email,25-34,East,4526.5693,Medium
CUST_03674,Email,25-34,North,3081.443,Low
CUST_03675,Email,25-34,South,4728.9844,Medium
CUST_03676,Organic,45-54,South,5043.6147,Low
CUST_03677,Paid Search,25-34,North,3707.1675,Medium
CUST_03678,Referral,45-54,West,12787.931,High
CUST_03679,Social,25-34,East,2538.786,Medium
CUST_03680,Email,25-34,West,4450.4375,Medium
CUST_03681,Organic,55+,South,5266.1772,Low
CUST_03682,Email,55+,East,4588.4062,Medium
CUST_03683,Paid Search,35-44,West,3435.441,Low
CUST_03684,Referral,25-34,North,14180.744,High
CUST_03685,Email,45-54,West,4684.9575,Medium
CUST_03686,Paid Search,18-24,North,3906.738,Medium
CUST_03687,Paid Search,35-44,West,3734.867,Medium
CUST_03688,Paid Search,35-44,East,3664.4907,Medium
CUST_03689,Social,45-54,East,2784.7092,Medium
CUST_03690,Organic,18-24,North,1412.8029,Low
CUST_03691,Email,18-24,East,4534.2866,Medium
CUST_03692,Paid Search,25-34,East,4147.015,Low
CUST_03693,Email,18-24,West,4525.496,Medium
CUST_03694,Organic,35-44,West,4898.643,Medium
CUST_03695,Social,55+,South,344.88403,Low
CUST_03696,Paid Search,25-34,South,312.60892,Low
CUST_03697,Paid Search,35-44,South,295.91116,Low
CUST_03698,Organic,25-34,South,5104.8506,Medium
CUST_03699,Organic,18-24,North,4831.211,Medium
CUST_03700,Paid Search,45-54,North,2872.4507,Low
CUST_03701,Social,25-34,West,2605.8296,Medium
CUST_03702,Paid Search,35-44,South,3800.1416,Low
CUST_03703,Paid Search,45-54,South,3490.471,Medium
CUST_03704,Social,55+,East,2540.6082,Low
CUST_03705,Email,18-24,East,4701.6084,Medium
CUST_03706,Email,35-44,South,4460.5347,Medium
CUST_03707,Organic,55+,West,3534.326,Low
CUST_03708,Social,35-44,North,2873.9258,Low
CUST_03709,Paid Search,18-24,South,4000.9023,Medium
CUST_03710,Referral,25-34,North,11042.111,High
CUST_03711,Social,45-54,East,2629.747,Medium
CUST_03712,Referral,45-54,North,8208.67,Medium
CUST_03713,Organic,25-34,West,4903.3667,Medium
CUST_03714,Social,18-24,East,2558.0222,Medium
CUST_03715,Paid Search,25-34,North,4720.5537,Low
CUST_03716,Paid Search,25-34,East,4470.3594,Low
CUST_03717,Social,45-54,South,2483.1746,Medium
CUST_03718,Organic,55+,East,4867.521,Medium
CUST_03719,Paid Search,18-24,North,3477.424,Medium
CUST_03720,Paid Search,45-54,East,4137.698,Medium
CUST_03721,Social,45-54,North,2043.2505,Low
CUST_03722,Paid Search,45-54,North,3706.9045,Low
CUST_03723,Paid Search,55+,East,3690.5188,Low
CUST_03724,Organic,18-24,East,4401.7734,Low
CUST_03725,Social,45-54,South,426.03494,Low
CUST_03726,Organic,18-24,North,4204.864,Medium
CUST_03727,Social,55+,South,2651.9033,Low
CUST_03728,Paid Search,35-44,West,3421.2852,Medium
CUST_03729,Organic,18-24,East,4632.2446,Medium
CUST_03730,Paid Search,45-54,North,3834.8787,Medium
CUST_03731,Paid Search,45-54,West,3874.2927,Medium
CUST_03732,Organic,35-44,South,4976.514,Low
CUST_03733,Social,25-34,East,2706.8599,Low
CUST_03734,Organic,18-24,North,3861.1873,Low
CUST_03735,Paid Search,55+,South,4352.218,Low
CUST_03736,Organic,18-24,West,5473.171,Medium
CUST_03737,Referral,55+,South,14514.334,High
CUST_03738,Social,35-44,North,2550.4329,Low
CUST_03739,Organic,45-54,North,5240.289,Medium
CUST_03740,Email,45-54,West,4678.827,Medium
CUST_03741,Social,55+,West,2654.9812,Medium
CUST_03742,Referral,18-24,North,12796.545,High
CUST_03743,Social,55+,West,2280.0242,Low
CUST_03744,Organic,18-24,West,5419.794,Medium
CUST_03745,Social,55+,South,2728.0906,Medium
CUST_03746,Paid Search,25-34,East,3730.7197,Medium
CUST_03747,Paid Search,55+,South,3570.4238,Low
CUST_03748,Organic,18-24,North,4505.992,Low
CUST_03749,Organic,35-44,East,5017.964,Medium
CUST_03750,Organic,35-44,North,4608.6206,Medium
CUST_03751,Paid Search,55+,South,3836.6897,Medium
CUST_03752,Email,18-24,South,4385.276,Medium
CUST_03753,Social,18-24,North,2696.678,Low
CUST_03754,Social,45-54,West,2853.1123,Low
CUST_03755,Paid Search,18-24,East,3967.437,Medium
CUST_03756,Referral,45-54,West,13363.852,High
CUST_03757,Paid Search,18-24,East,3119.093,Low
CUST_03758,Email,55+,North,4556.217,Medium
CUST_03759,Paid Search,35-44,South,2867.4001,Low
CUST_03760,Paid Search,55+,South,3607.1743,Medium
CUST_03761,Paid Search,18-24,West,3749.1157,Medium
CUST_03762,Organic,25-34,North,5087.939,Medium
CUST_03763,Social,35-44,East,2608.4856,Low
CUST_03764,Organic,18-24,North,4483.4404,Medium
CUST_03765,Email,18-24,West,3391.6594,Low
CUST_03766,Email,25-34,East,4526.5693,Medium
CUST_03767,Email,45-54,South,4388.8174,Medium
CUST_03768,Referral,45-54,South,0.0,Low
CUST_03769,Email,18-24,South,3638.0813,Low
CUST_03770,Social,18-24,North,2543.842,Low
CUST_03771,Social,45-54,East,2438.3079,Low
CUST_03772,Organic,25-34,West,4996.636,Medium
CUST_03773,Paid Search,45-54,North,3901.6426,Medium
CUST_03774,Email,25-34,East,4636.9556,Medium
CUST_03775,Paid Search,25-34,East,199.47684,Low
CUST_03776,Paid Search,25-34,West,3676.043,Medium
CUST_03777,Social,25-34,West,2487.7175,Medium
CUST_03778,Email,45-54,North,4815.9224,Medium
CUST_03779,Social,35-44,North,2594.2976,Medium
CUST_03780,Paid Search,45-54,West,3827.4636,Low
CUST_03781,Organic,18-24,North,4183.5723,Low
CUST_03782,Organic,35-44,East,4844.432,Medium
CUST_03783,Email,35-44,West,4651.9233,Medium
CUST_03784,Organic,55+,East,5670.3457,Low
CUST_03785,Paid Search,35-44,North,4075.0815,Medium
CUST_03786,Social,18-24,North,2004.6841,Low
CUST_03787,Organic,45-54,East,4650.9277,Medium
CUST_03788,Social,18-24,West,2390.6355,Low
CUST_03789,Social,55+,South,2700.8667,Medium
CUST_03790,Email,25-34,East,4531.6714,Medium
CUST_03791,Social,45-54,West,2120.1653,Low
CUST_03792,Social,45-54,West,2423.639,Low
CUST_03793,Paid Search,35-44,East,3699.43,Medium
CUST_03794,Paid Search,35-44,East,4283.563,Low
CUST_03795,Social,18-24,West,2415.5938,Low
CUST_03796,Referral,18-24,West,16294.337,High
CUST_03797,Email,45-54,South,4690.6323,Medium
CUST_03798,Organic,55+,East,5055.2085,Medium
CUST_03799,Social,55+,South,2556.78,Low
CUST_03800,Email,25-34,West,4617.446,Medium
CUST_03801,Email,25-34,North,4651.472,Medium
CUST_03802,Referral,25-34,North,14586.483,High
CUST_03803,Social,45-54,South,2689.3088,Medium
CUST_03804,Referral,45-54,North,12579.747,High
CUST_03805,Email,45-54,East,4737.7656,Medium
CUST_03806,Social,55+,East,2356.606,Low
CUST_03807,Social,25-34,West,2709.1143,Low
CUST_03808,Social,45-54,East,2666.6885,Medium
CUST_03809,Paid Search,35-44,East,3777.3164,Medium
CUST_03810,Social,55+,East,2685.18,Medium
CUST_03811,Email,25-34,North,4524.449,Medium
CUST_03812,Paid Search,18-24,East,3714.755,Low
CUST_03813,Social,25-34,North,2728.8833,Low
CUST_03814,Social,45-54,East,3117.835,Low
CUST_03815,Email,55+,West,608.09973,Low
CUST_03816,Social,55+,West,2742.3748,Low
CUST_03817,Paid Search,18-24,East,4247.6973,Low
CUST_03818,Paid Search,35-44,South,3740.5383,Medium
CUST_03819,Email,18-24,West,4710.657,Medium
CUST_03820,Email,25-34,West,4687.972,Medium
CUST_03821,Social,55+,South,2564.2083,Low
CUST_03822,Social,55+,North,2249.9248,Low
CUST_03823,Social,18-24,East,2753.2737,Medium
CUST_03824,Paid Search,18-24,East,3313.0146,Low
CUST_03825,Email,45-54,West,4469.5107,Medium
CUST_03826,Paid Search,35-44,West,8.628015,Low
CUST_03827,Social,35-44,North,633.246,Low
CUST_03828,Paid Search,55+,South,3868.6704,Low
CUST_03829,Email,55+,West,4715.5776,Medium
CUST_03830,Social,55+,South,2704.1096,Low
CUST_03831,Social,45-54,South,2516.5974,Low
CUST_03832,Paid Search,55+,South,4107.855,Low
CUST_03833,Paid Search,45-54,South,3877.5037,Medium
CUST_03834,Social,55+,East,3017.2573,Low
CUST_03835,Email,35-44,South,3780.2383,Medium
CUST_03836,Paid Search,18-24,South,3639.607,Low
CUST_03837,Organic,55+,South,4391.9814,Low
CUST_03838,Email,55+,North,4043.48,Low
CUST_03839,Email,25-34,West,4630.784,Medium
CUST_03840,Paid Search,35-44,West,3938.2073,Medium
CUST_03841,Email,35-44,South,4344.4,Medium
CUST_03842,Paid Search,45-54,North,3615.7556,Low
CUST_03843,Paid Search,45-54,East,3708.315,Medium
CUST_03844,Referral,25-34,East,1267.7793,Low
CUST_03845,Email,55+,East,4620.5596,Medium
CUST_03846,Organic,55+,East,4862.268,Medium
CUST_03847,Organic,55+,East,4688.1025,Low
CUST_03848,Paid Search,35-44,North,349.15692,Low
CUST_03849,Paid Search,18-24,North,4017.6738,Low
CUST_03850,Social,55+,North,2323.0017,Low
CUST_03851,Organic,18-24,North,4637.861,Medium
CUST_03852,Organic,18-24,West,5081.6924,Medium
CUST_03853,Paid Search,25-34,East,143.63243,Low
CUST_03854,Paid Search,18-24,East,3682.2546,Low
CUST_03855,Paid Search,45-54,East,4024.7256,Low
CUST_03856,Social,35-44,North,2473.8684,Low
CUST_03857,Referral,25-34,North,14367.745,High
CUST_03858,Email,18-24,West,4656.4995,Medium
CUST_03859,Referral,25-34,South,14805.814,High
CUST_03860,Paid Search,45-54,East,3161.6667,Low
CUST_03861,Referral,45-54,West,13871.44,High
CUST_03862,Paid Search,25-34,North,3867.2876,Low
CUST_03863,Referral,18-24,West,11363.209,High
CUST_03864,Social,35-44,East,2538.7612,Medium
CUST_03865,Social,45-54,South,2775.3752,Medium
CUST_03866,Paid Search,18-24,South,3937.4795,Low
CUST_03867,Social,45-54,North,2573.92,Low
CUST_03868,Social,18-24,North,1260.6013,Low
CUST_03869,Paid Search,25-34,North,4014.698,Low
CUST_03870,Paid Search,45-54,West,3783.864,Medium
CUST_03871,Referral,18-24,North,13049.277,High
CUST_03872,Paid Search,25-34,South,3840.5515,Low
CUST_03873,Paid Search,18-24,North,3919.1335,Medium
CUST_03874,Paid Search,25-34,South,3590.0024,Low
CUST_03875,Paid Search,45-54,North,4141.2837,Medium
CUST_03876,Email,25-34,South,4709.4746,Medium
CUST_03877,Referral,18-24,East,14191.086,High
CUST_03878,Paid Search,25-34,West,3625.2117,Low
CUST_03879,Social,18-24,South,2687.6873,Low
CUST_03880,Paid Search,45-54,East,3723.271,Medium
CUST_03881,Paid Search,55+,East,3580.934,Medium
CUST_03882,Paid Search,18-24,West,3617.9043,Low
CUST_03883,Social,45-54,West,2590.2668,Low
CUST_03884,Organic,25-34,North,5373.2974,Low
CUST_03885,Email,18-24,East,4413.325,Low
CUST_03886,Paid Search,45-54,West,4297.2437,Medium
CUST_03887,Paid Search,25-34,South,3802.1309,Medium
CUST_03888,Paid Search,35-44,East,3583.8025,Medium
CUST_03889,Social,35-44,South,2603.7146,Medium
CUST_03890,Paid Search,35-44,South,3428.5364,Medium
CUST_03891,Organic,18-24,North,5222.5757,Medium
CUST_03892,Referral,25-34,North,1153.3175,Medium
CUST_03893,Email,45-54,East,4259.1787,Low
CUST_03894,Social,55+,West,1853.1475,Low
CUST_03895,Paid Search,18-24,East,3898.6353,Low
CUST_03896,Social,35-44,North,2536.0342,Low
CUST_03897,Paid Search,55+,North,3783.1343,Medium
CUST_03898,Social,25-34,East,2284.5286,Medium
CUST_03899,Email,35-44,North,4425.9414,Medium
CUST_03900,Paid Search,55+,East,3806.7617,Low
CUST_03901,Social,55+,West,2460.7903,Low
CUST_03902,Paid Search,45-54,North,3237.6113,Medium
CUST_03903,Paid Search,45-54,East,4274.227,Low
CUST_03904,Social,45-54,West,2954.2593,Low
CUST_03905,Email,25-34,South,4715.4204,Medium
CUST_03906,Organic,55+,West,5088.1123,Medium
CUST_03907,Referral,18-24,West,13026.568,High
CUST_03908,Referral,18-24,South,12898.636,High
CUST_03909,Paid Search,45-54,South,4239.975,Low
CUST_03910,Paid Search,55+,East,3630.8142,Medium
CUST_03911,Organic,55+,East,5335.041,Medium
CUST_03912,Paid Search,45-54,South,4130.0723,Medium
CUST_03913,Email,25-34,North,4569.5664,Medium
CUST_03914,Paid Search,25-34,East,3623.6704,Low
CUST_03915,Paid Search,35-44,North,473.70502,Low
CUST_03916,Referral,25-34,North,12296.824,High
CUST_03917,Social,35-44,North,2615.4937,Low
CUST_03918,Social,18-24,South,2558.374,Low
CUST_03919,Organic,25-34,North,5020.5405,Medium
CUST_03920,Paid Search,55+,South,3705.456,Medium
CUST_03921,Email,45-54,North,4811.3223,Medium
CUST_03922,Paid Search,18-24,South,3603.8584,Medium
CUST_03923,Social,25-34,West,2649.9731,Medium
CUST_03924,Paid Search,25-34,South,3672.2966,Low
CUST_03925,Referral,25-34,East,16287.731,High
CUST_03926,Paid Search,45-54,North,3779.5347,Low
CUST_03927,Social,55+,North,2544.776,Low
CUST_03928,Social,45-54,West,2602.3484,Medium
CUST_03929,Organic,35-44,East,4727.322,Medium
CUST_03930,Paid Search,18-24,North,3800.3088,Low
CUST_03931,Organic,18-24,East,5849.1143,Medium
CUST_03932,Paid Search,55+,North,3753.1409,Low
CUST_03933,Paid Search,45-54,North,3605.686,Low
CUST_03934,Paid Search,35-44,South,4005.3804,Medium
CUST_03935,Paid Search,35-44,East,3794.4568,Medium
CUST_03936,Referral,55+,East,13346.572,High
CUST_03937,Paid Search,55+,West,3049.3755,Low
CUST_03938,Email,18-24,North,4407.935,Medium
CUST_03939,Social,25-34,North,2388.5269,Low
CUST_03940,Social,18-24,East,2617.674,Medium
CUST_03941,Social,25-34,West,2533.975,Medium
CUST_03942,Referral,45-54,East,15005.445,High
CUST_03943,Paid Search,25-34,East,3276.4014,Medium
CUST_03944,Social,18-24,North,2552.8188,Medium
CUST_03945,Paid Search,35-44,West,3593.4683,Low
CUST_03946,Paid Search,35-44,West,3750.4983,Medium
CUST_03947,Paid Search,45-54,East,4154.924,Low
CUST_03948,Social,18-24,South,3108.4155,Low
CUST_03949,Email,25-34,East,4681.842,Medium
CUST_03950,Social,45-54,East,2083.785,Low
CUST_03951,Paid Search,45-54,West,86.01366,Low
CUST_03952,Email,55+,North,4595.9146,Medium
CUST_03953,Email,55+,East,2415.4932,Low
CUST_03954,Paid Search,55+,East,3531.2473,Low
CUST_03955,Email,35-44,South,4684.0513,Medium
CUST_03956,Referral,55+,West,14204.832,High
CUST_03957,Email,35-44,North,4733.769,Medium
CUST_03958,Paid Search,55+,North,3990.942,Low
CUST_03959,Social,25-34,West,2316.2063,Low
CUST_03960,Paid Search,35-44,North,3600.973,Low
CUST_03961,Paid Search,45-54,South,4069.1301,Medium
CUST_03962,Paid Search,25-34,South,3530.0225,Low
CUST_03963,Email,18-24,East,4416.609,Medium
CUST_03964,Paid Search,55+,North,3539.9888,Low
CUST_03965,Social,35-44,South,2458.63,Low
CUST_03966,Paid Search,55+,West,4160.095,Medium
CUST_03967,Social,25-34,South,2572.9578,Low
CUST_03968,Paid Search,55+,East,3535.7402,Low
CUST_03969,Referral,45-54,West,15853.791,High
CUST_03970,Social,45-54,East,2681.6675,Medium
CUST_03971,Email,45-54,West,4759.488,Medium
CUST_03972,Paid Search,25-34,West,3518.4802,Low
CUST_03973,Email,55+,East,4035.532,Medium
CUST_03974,Organic,55+,West,4897.8193,Medium
CUST_03975,Organic,45-54,East,5158.3853,Medium
CUST_03976,Paid Search,55+,West,3777.6145,Low
CUST_03977,Social,55+,East,2685.18,Medium
CUST_03978,Paid Search,45-54,South,3951.6902,Medium
CUST_03979,Paid Search,35-44,East,3906.1729,Medium
CUST_03980,Social,55+,South,2677.914,Medium
CUST_03981,Email,18-24,South,4709.4746,Medium
CUST_03982,Email,35-44,South,4622.8574,Medium
CUST_03983,Social,55+,South,2941.4658,Medium
CUST_03984,Paid Search,55+,South,3840.5518,Low
CUST_03985,Social,25-34,East,2530.8474,Low
CUST_03986,Email,18-24,South,4709.4746,Medium
CUST_03987,Paid Search,25-34,South,4011.5254,Low
CUST_03988,Email,55+,North,4474.6406,Medium
CUST_03989,Organic,35-44,South,1608.3477,Low
CUST_03990,Email,18-24,South,4927.0845,Medium
CUST_03991,Paid Search,18-24,West,3890.2625,Low
CUST_03992,Social,25-34,South,2814.1604,Low
CUST_03993,Organic,25-34,North,4884.6343,Medium
CUST_03994,Organic,18-24,South,4904.781,Medium
CUST_03995,Referral,35-44,East,0.0,Medium
CUST_03996,Email,35-44,North,3704.6292,Low
CUST_03997,Referral,18-24,North,13877.841,High
CUST_03998,Social,25-34,South,2509.715,Low
CUST_03999,Organic,45-54,South,4548.74,Low
